symbol_id,root,path,language,subsystem,symbol_kind,qualified_name,name,parent,visibility,line,end_line,is_async,decorators_or_modifiers,doc_or_signature,entrypoint_hint,parser_note,test_ref_count,test_refs,inventory_status,updated_at
CODE-SYMBOL-02787,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_online_users,admin_online_users,,public,3847,3868,true,app.get('/api/admin/online/users'),async def admin_online_users(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02788,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_key_rotate_request,admin_key_rotate_request,,public,3872,3886,true,app.post('/api/admin/keys/{key_id}/rotate'),async def admin_key_rotate_request(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02789,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_runtime,admin_nodes_runtime,,public,3890,3905,true,app.get('/api/admin/nodes/runtime'),async def admin_nodes_runtime(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02790,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_build_admin_node_drift_report,_build_admin_node_drift_report,,private,3908,3914,true,,"async def _build_admin_node_drift_report(*, only_codes: list[str] | None = None) -> dict:",,python_ast,1,tests/test_api_auth_and_tickets.py,inventory_only,2026-07-21
CODE-SYMBOL-02791,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_drift,admin_nodes_drift,,public,3918,3927,true,app.get('/api/admin/nodes/drift'),async def admin_nodes_drift(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02792,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_sync,admin_nodes_sync,,public,3931,3944,true,app.post('/api/admin/nodes/sync'),async def admin_nodes_sync(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02793,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_drain,admin_node_drain,,public,3948,3972,true,app.post('/api/admin/nodes/{node_code}/drain'),async def admin_node_drain(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02794,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_enable,admin_node_enable,,public,3976,4000,true,app.post('/api/admin/nodes/{node_code}/enable'),async def admin_node_enable(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02795,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_undrain,admin_node_undrain,,public,4004,4028,true,app.post('/api/admin/nodes/{node_code}/undrain'),async def admin_node_undrain(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02796,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_raise_action_intent_http,_raise_action_intent_http,,private,4031,4043,false,,def _raise_action_intent_http(error: ActionIntentError) -> None:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02797,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_raise_action_intent_header_required,_raise_action_intent_header_required,,private,4046,4066,false,,def _raise_action_intent_header_required(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02798,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_node_resync_external,_execute_node_resync_external,,private,4069,4302,true,,"async def _execute_node_resync_external(context: dict[str, Any]) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02799,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_task20_admin_action_db,_execute_task20_admin_action_db,,private,4333,4652,false,,def _execute_task20_admin_action_db(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02800,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_admin_client_action_db,_execute_admin_client_action_db,,private,4655,5022,false,,def _execute_admin_client_action_db(,,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02801,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_admin_client_action_external,_execute_admin_client_action_external,,private,5025,5742,true,,async def _execute_admin_client_action_external(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02802,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_admin_post_commit,_execute_admin_post_commit,,private,5745,5755,true,,"async def _execute_admin_post_commit(context: dict[str, Any]) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02803,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_saved_bulk_preview_ids,_saved_bulk_preview_ids,,private,5758,5766,false,,def _saved_bulk_preview_ids(value: object) -> list[int]:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02804,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_saved_bulk_details,_saved_bulk_details,,private,5769,5795,false,,"def _saved_bulk_details(value: object) -> list[dict[str, int]]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02805,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_guarded_action_response,_admin_guarded_action_response,,private,5798,6063,false,,def _admin_guarded_action_response(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02806,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,method,_admin_guarded_action_response.merged,merged,_admin_guarded_action_response,public,5826,5831,false,,"def merged(legacy: dict[str, Any]) -> dict[str, Any]:",,python_ast,7,portal_bot/tests/test_rewards_service.py; tests/test_account_foundation.py; tests/test_payment_entitlement_claims.py; tests/test_remote_apply_ru_bridge_relay.py; tests/test_reward_migrations.py; tests/test_support_account_service.py; tests/test_tickets_repo.py,inventory_only,2026-07-21
CODE-SYMBOL-02807,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_admin_guarded_action,_execute_admin_guarded_action,,private,6066,6182,true,,async def _execute_admin_guarded_action(,,python_ast,1,tests/test_admin_action_policy_coverage.py,inventory_only,2026-07-21
CODE-SYMBOL-02808,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_execute_admin_node_action,_execute_admin_node_action,,private,6185,6236,true,,async def _execute_admin_node_action(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02809,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_action_intent_prepare,admin_action_intent_prepare,,public,6240,6273,true,app.post('/api/admin/action-intents'),async def admin_action_intent_prepare(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02810,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_action_intent_status,admin_action_intent_status,,public,6277,6293,true,app.get('/api/admin/action-intents/{intent_id}'),async def admin_action_intent_status(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02811,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_disable,admin_node_disable,,public,6297,6321,true,app.post('/api/admin/nodes/{node_code}/disable'),async def admin_node_disable(,fastapi_route_handler,python_ast,2,tests/test_admin_action_intents.py; tests/test_worker_retention.py,inventory_only,2026-07-21
CODE-SYMBOL-02812,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_resync,admin_node_resync,,public,6325,6349,true,app.post('/api/admin/nodes/{node_code}/resync'),async def admin_node_resync(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02813,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,health,health,,public,15,16,true,app.get('/api/health'),async def health() -> dict:,fastapi_route_handler,python_ast,15,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt; POKROV-app/apps/android_shell/test/widget_test.dart; POKROV-app/packages/app_shell/test/app_first_runtime_bootstrap_test.dart; POKROV-app/packages/app_shell/test/client_experience_store_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart; tests/test_admin_ops_api.py; tests/test_api_auth_and_tickets.py; tests/test_node_observability_gate.py; tests/test_node_policy_feature_flags.py; tests/test_observer_api.py; tests/test_remote_deploy_brain_static_sites.py; tests/test_remote_script_gap_batch.py; tests/test_story_test_evidence_audit.py; webapp/e2e/admin-gate.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-02814,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,api_internal_observer_batches,api_internal_observer_batches,,public,20,80,true,app.post('/api/internal/observer/batches'),async def api_internal_observer_batches(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02815,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_plans,public_plans,,public,84,91,true,app.get('/api/public/plans'),async def public_plans(response: Response) -> dict:,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02816,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_catalog,public_catalog,,public,95,101,true,app.get('/api/public/catalog'),async def public_catalog(response: Response) -> dict:,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02817,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_trust_catalog,public_trust_catalog,,public,105,113,true,app.get('/api/public/trust-catalog'),"async def public_trust_catalog(response: Response) -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02818,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_live_updates,public_live_updates,,public,117,155,true,app.get('/api/public/live-updates'),"async def public_live_updates(response: Response, limit: int = Query(default=3, ge=1, le=10)) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02819,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_service_status,public_service_status,,public,159,184,true,app.get('/api/public/service-status'),"async def public_service_status(response: Response) -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02820,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,_public_program_capabilities,_public_program_capabilities,,private,187,217,false,,"def _public_program_capabilities() -> list[dict[str, Any]]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02821,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,public_programs,public_programs,,public,221,227,true,app.get('/api/public/programs'),"async def public_programs(response: Response) -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02822,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,_set_web_session_cookie,_set_web_session_cookie,,private,230,244,false,,"def _set_web_session_cookie(response: Response, token: str) -> None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02823,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_telegram_web_login,auth_telegram_web_login,,public,248,293,true,app.post('/api/auth/telegram/web-login'),"async def auth_telegram_web_login(payload: TelegramWebLoginIn, request: Request, response: Response) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02824,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_telegram_oidc_start,auth_telegram_oidc_start,,public,297,307,true,app.get('/api/auth/telegram/oidc/start'),async def auth_telegram_oidc_start() -> dict:,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02825,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_telegram_oidc_finish,auth_telegram_oidc_finish,,public,311,344,true,app.post('/api/auth/telegram/oidc/finish'),"async def auth_telegram_oidc_finish(payload: TelegramOidcFinishIn, response: Response) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02826,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_status,auth_email_status,,public,348,358,true,app.get('/api/auth/email/status'),"async def auth_email_status() -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02827,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_register,auth_email_register,,public,362,408,true,app.post('/api/auth/email/register'),async def auth_email_register(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02828,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_verify,auth_email_verify,,public,412,452,true,app.post('/api/auth/email/verify'),"async def auth_email_verify(payload: EmailVerifyIn, request: Request, response: Response) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02829,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_login,auth_email_login,,public,456,501,true,app.post('/api/auth/email/login'),"async def auth_email_login(payload: EmailLoginIn, request: Request, response: Response) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02830,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,_deliver_login_otp_background,_deliver_login_otp_background,,private,504,518,true,,async def _deliver_login_otp_background(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02831,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_otp_start,auth_email_otp_start,,public,522,564,true,app.post('/api/auth/email/otp/start'),async def auth_email_otp_start(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02832,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_otp_finish,auth_email_otp_finish,,public,568,713,true,app.post('/api/auth/email/otp/finish'),async def auth_email_otp_finish(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02833,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_recovery_start,auth_email_recovery_start,,public,717,749,true,app.post('/api/auth/email/recovery/start'),"async def auth_email_recovery_start(payload: EmailRecoveryStartIn, request: Request) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02834,root,portal_bot/api_public_routes.py,python,Backend and Telegram bots,function,auth_email_recovery_finish,auth_email_recovery_finish,,public,753,799,true,app.post('/api/auth/email/recovery/finish'),"async def auth_email_recovery_finish(payload: EmailRecoveryFinishIn, request: Request, response: Response) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
